,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANALP,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,ERRVF,ERRGAM,ERRBT,ERRBZ,ERRBH,ERRJZ,ERRUSI,ERRALP,ERRMIH,ERRTAI,ERRJHT,ERRMPOT,ERRTPOT,ERRMSHA
2011-01-12 10:00:00,1.501418e+21,25.587,121.072,121.554,40.12,-0.01139747,1779506000000.0,0.01027746,0.00289169,81.884,6.602,402799300000.0,1713.916,5.196463e+21,21.634,1.664,1.660192e+18,0.08,0.404,0.394,0.441,0.1385731,42014310000.0,0.00316783,0.0008913,2.035,161011100000.0,9.85051,2.9866e+19,0.229
2011-01-12 11:00:00,1.451029e+21,25.5,118.145,118.23,39.15,-0.28644118,1799689000000.0,0.00203028,0.00053718,80.46,1.225,332507700000.0,1516.48,4.593826e+21,21.366,1.008,1.637082e+18,0.08,0.397,0.389,0.431,0.13561402,41081120000.0,0.00324513,0.00085861,1.958,157424000000.0,9.268788,2.807765e+19,0.194
2011-01-12 12:00:00,1.524098e+21,25.698,117.962,117.453,38.714,-0.0994313,1802510000000.0,0.00422389,0.0010515,76.926,2.616,142534400000.0,1456.607,4.814815e+21,21.457,1.245,1.675325e+18,0.076,0.37,0.363,0.396,0.12485523,41270910000.0,0.00313148,0.00077956,1.94,158137800000.0,8.460915,2.796756e+19,0.111
2011-01-12 13:00:00,1.522507e+21,24.708,116.187,115.963,37.923,-0.23733832,1735347000000.0,0.00194221,0.00048878,75.779,1.2,296470900000.0,1394.337,4.546024e+21,20.729,1.303,1.617327e+18,0.07,0.362,0.357,0.382,0.1207623,39372710000.0,0.00304311,0.00076584,1.88,150850100000.0,8.027804,2.617343e+19,0.151
2011-01-12 14:00:00,1.542694e+21,24.44,120.856,121.103,37.217,-0.15995957,1750744000000.0,0.00633421,0.00162728,76.118,4.001,372733500000.0,1377.917,4.49981e+21,20.308,0.651,1.622572e+18,0.07,0.362,0.357,0.38,0.12042084,39325360000.0,0.0029911,0.00076842,1.89,150653900000.0,8.001719,2.61309e+19,0.397
2011-01-12 15:00:00,1.539171e+21,24.409,116.322,116.317,36.826,-0.35139108,1667941000000.0,0.00929458,0.00236594,72.796,5.797,438140100000.0,1429.803,4.654061e+21,20.742,0.49,1.642038e+18,0.07,0.367,0.363,0.384,0.12173007,39623570000.0,0.0030246,0.00076991,1.886,151781900000.0,8.184052,2.663938e+19,0.395
2011-01-12 16:00:00,1.548952e+21,24.345,111.597,111.929,34.882,-0.36226928,1744887000000.0,0.00515631,0.00126394,74.93,3.174,462722400000.0,1420.984,4.738581e+21,21.025,1.274,1.774534e+18,0.076,0.386,0.381,0.401,0.12715326,42402020000.0,0.00313118,0.00076753,1.927,162411400000.0,8.303871,2.769107e+19,0.116
2011-01-12 17:00:00,1.611962e+21,24.384,112.655,112.994,34.799,-0.43729398,1908504000000.0,0.01175314,0.00292475,83.611,7.628,580088000000.0,1520.591,5.266624e+21,21.962,1.687,1.865285e+18,0.078,0.39,0.387,0.401,0.128016,44338830000.0,0.00309132,0.00076926,2.006,169818400000.0,8.653409,2.997142e+19,0.077
2011-01-12 18:00:00,1.670507e+21,24.686,113.265,113.338,34.875,-0.05883607,1898042000000.0,0.0126835,0.00310695,82.983,8.466,491298400000.0,1493.664,5.405448e+21,21.902,1.174,1.759007e+18,0.072,0.355,0.353,0.362,0.11506186,41639960000.0,0.00277792,0.00068046,1.854,159474200000.0,7.542035,2.729401e+19,0.076
2011-01-12 19:00:00,1.719912e+21,23.97,104.647,104.58,31.953,-0.09125607,1889922000000.0,0.00124819,0.0002755,77.111,0.814,137151900000.0,1245.749,4.888778e+21,21.29,0.812,1.66796e+18,0.066,0.31,0.309,0.31,0.09877112,38761440000.0,0.00250724,0.0005534,1.635,148446600000.0,5.897343,2.314336e+19,0.238
2011-01-12 20:00:00,1.674954e+21,23.956,111.426,111.521,33.365,0.0046295,1695901000000.0,-0.00387694,-0.00091547,71.811,2.551,218155500000.0,1254.9,4.643043e+21,20.295,0.574,1.578516e+18,0.063,0.312,0.312,0.308,0.09791338,36227270000.0,0.00242694,0.00057308,1.597,138741900000.0,5.977774,2.211735e+19,0.524
2011-01-12 21:00:00,1.595959e+21,23.73,111.52,111.433,33.324,-0.09775401,1633156000000.0,0.00106912,0.00026849,70.949,0.69,127830400000.0,1323.554,4.519144e+21,20.285,0.972,1.625393e+18,0.067,0.345,0.345,0.342,0.1086764,37106480000.0,0.00263891,0.00066272,1.704,142113400000.0,6.825581,2.330527e+19,0.229
2011-01-12 22:00:00,1.507708e+21,24.015,114.856,115.63,35.601,-0.1434813,1610118000000.0,-0.00478931,-0.00128763,72.52,3.036,237316800000.0,1396.264,4.37244e+21,20.28,0.551,1.726232e+18,0.077,0.4,0.399,0.398,0.12546127,39288540000.0,0.00290124,0.00078002,1.839,150478600000.0,8.072171,2.527822e+19,0.27
2011-01-12 23:00:00,1.467851e+21,24.244,115.848,116.665,36.744,-0.11488442,1608633000000.0,-0.00180342,-0.00051442,73.292,1.141,213079200000.0,1528.402,4.504094e+21,20.648,0.991,1.772889e+18,0.082,0.435,0.434,0.43,0.13522311,39849300000.0,0.00300956,0.00085846,1.905,152637900000.0,9.189819,2.708175e+19,0.181
2011-01-13 00:00:00,1.467171e+21,24.354,114.4,114.868,37.512,-0.0330381,1603215000000.0,0.00306377,0.00086231,72.844,1.938,192876300000.0,1502.094,4.48242e+21,20.611,0.49,1.765092e+18,0.08,0.427,0.427,0.421,0.13215257,39435840000.0,0.00294077,0.00082769,1.86,151068100000.0,8.750537,2.61126e+19,0.959
2011-01-13 01:00:00,1.492901e+21,24.5,112.241,113.096,36.476,0.16683684,1575162000000.0,0.00089426,0.00024595,69.194,0.571,196932900000.0,1445.862,4.454792e+21,20.779,2.026,1.740656e+18,0.079,0.408,0.407,0.401,0.12475646,38438240000.0,0.00281448,0.00077408,1.796,147261500000.0,8.280296,2.551211e+19,0.074
2011-01-13 02:00:00,1.519241e+21,24.799,115.513,116.06,38.331,0.0668758,1671804000000.0,0.0010963,0.00030251,73.706,0.719,80853590000.0,1404.705,4.432452e+21,20.7,1.515,1.756329e+18,0.079,0.401,0.401,0.387,0.12163508,38381120000.0,0.00273243,0.00075397,1.791,147058200000.0,7.68236,2.424116e+19,0.079
2011-01-13 03:00:00,1.479231e+21,24.345,120.19,120.628,39.387,-0.08304383,1583907000000.0,-0.00145576,-0.00043071,72.505,0.963,94452400000.0,1482.613,4.400661e+21,20.626,1.79,1.747096e+18,0.083,0.425,0.425,0.41,0.12847106,38132510000.0,0.00275508,0.00081514,1.822,146120400000.0,8.426163,2.501036e+19,0.128
2011-01-13 04:00:00,1.421517e+21,24.086,116.01,116.675,37.424,0.10256421,1499505000000.0,0.00619239,0.00177498,68.069,3.845,113063400000.0,1468.129,4.223136e+21,20.512,0.923,1.724437e+18,0.079,0.431,0.433,0.412,0.1298112,37340750000.0,0.00287724,0.00082472,1.786,143099600000.0,8.547558,2.458742e+19,0.109
2011-01-13 05:00:00,1.401238e+21,23.77,111.792,112.029,34.583,-0.09380078,1471147000000.0,0.00750638,0.00202596,66.843,4.431,202843100000.0,1370.51,3.980552e+21,20.104,0.503,1.686236e+18,0.077,0.418,0.421,0.389,0.12422124,36079220000.0,0.0028577,0.00077128,1.687,138275500000.0,7.756166,2.252726e+19,0.218
2011-01-13 06:00:00,1.411348e+21,23.931,110.85,111.321,35.005,0.21365647,1358805000000.0,-0.00150061,-0.00039875,61.244,0.892,243279800000.0,1165.347,3.462052e+21,18.765,0.492,1.553681e+18,0.072,0.374,0.378,0.346,0.10943779,32512160000.0,0.00253568,0.0006738,1.507,124611300000.0,6.348041,1.885898e+19,0.179
2011-01-13 07:00:00,1.401626e+21,23.304,103.472,104.023,31.282,0.07042669,1240359000000.0,0.00030675,7.653e-05,54.8,0.175,84182180000.0,1084.079,3.285406e+21,18.873,0.219,1.428371e+18,0.065,0.338,0.343,0.308,0.0974726,29540010000.0,0.00232389,0.00057977,1.323,113223100000.0,5.350749,1.621596e+19,1.056
2011-01-13 08:00:00,1.412387e+21,23.483,102.983,103.544,32.06,0.01251624,1272328000000.0,-0.00053443,-0.00013733,56.71,0.311,51295550000.0,1147.332,3.451198e+21,19.144,0.177,1.390541e+18,0.066,0.333,0.337,0.298,0.09505383,28592380000.0,0.00219356,0.00056366,1.277,109591300000.0,5.30057,1.594422e+19,1.284
2011-01-13 09:00:00,1.381081e+21,23.175,100.152,100.51,31.323,-0.09324857,1268062000000.0,0.00398014,0.00103621,55.578,2.282,104517200000.0,1178.478,3.446285e+21,19.649,0.681,1.477671e+18,0.069,0.36,0.364,0.325,0.10391198,30387530000.0,0.00239769,0.00062422,1.375,116469200000.0,5.949669,1.739893e+19,0.196
2011-01-13 10:00:00,1.211815e+21,22.228,104.449,104.98,31.075,-0.35906407,1104772000000.0,-0.00638091,-0.00171079,50.772,3.201,341942500000.0,1290.723,3.207151e+21,19.475,0.588,1.427421e+18,0.072,0.412,0.416,0.371,0.11812441,29351210000.0,0.00275362,0.00073828,1.381,112491800000.0,7.216627,1.793166e+19,0.185
2011-01-13 11:00:00,9.298153e+20,21.584,104.768,105.782,31.266,-0.41064689,787308300000.0,0.00573437,0.0016484,37.321,2.281,289255800000.0,1196.399,2.198998e+21,18.608,0.434,1.270931e+18,0.083,0.493,0.497,0.453,0.14190589,26082490000.0,0.00323183,0.00092902,1.286,99957190000.0,8.696271,1.598386e+19,0.837
2011-01-13 12:00:00,8.088554e+20,22.646,103.511,104.279,31.78,-0.10370172,786815500000.0,0.00645462,0.00164061,34.294,2.128,68448890000.0,1062.679,1.830435e+21,18.608,0.077,1.192857e+18,0.091,0.492,0.495,0.459,0.14058366,24215150000.0,0.00345909,0.0008792,1.14,92793040000.0,8.265809,1.423763e+19,2.934
